exp_id,instancia,id_config,semilla,generacion,evaluaciones,best_fitness,media_fitness,best_lcoh,factible_best
E07_TORNEO,small,k=2,101,0,150,5304442.090786866,135462691.49134624,,False
E07_TORNEO,small,k=2,101,1,300,5304442.090786866,77534662.34845254,,False
E07_TORNEO,small,k=2,101,2,450,5304442.090786866,50637973.720359,,False
E07_TORNEO,small,k=2,101,3,600,5304442.090786866,34920037.91486182,,False
E07_TORNEO,small,k=2,101,4,750,112756.06995257453,23535969.65862117,5.033753122882792,True
E07_TORNEO,small,k=2,101,5,900,111579.10252195122,13928735.847778004,4.98120993401568,True
E07_TORNEO,small,k=2,101,6,1050,111579.10252195122,7052426.638668913,4.98120993401568,True
E07_TORNEO,small,k=2,101,7,1200,111579.10252195122,3908750.4103963603,4.98120993401568,True
E07_TORNEO,small,k=2,101,8,1350,111579.10252195122,2924337.8725031526,4.98120993401568,True
E07_TORNEO,small,k=2,101,9,1500,111483.28704430896,1183143.042684707,4.976932457335222,True
E07_TORNEO,small,k=2,101,10,1650,110094.36566368566,122534.46486172137,4.914927038557396,True
E07_TORNEO,small,k=2,101,11,1800,110094.36566368566,112047.91306327551,4.914927038557396,True
E07_TORNEO,small,k=2,101,12,1950,109213.44940243903,111636.86787620327,4.875600419751742,True
E07_TORNEO,small,k=2,101,13,2100,109213.44940243903,111426.03593692684,4.875600419751742,True
E07_TORNEO,small,k=2,101,14,2250,109213.44940243903,111120.62116666668,4.875600419751742,True
E07_TORNEO,small,k=2,101,15,2400,109213.44940243903,110862.96816279767,4.875600419751742,True
E07_TORNEO,small,k=2,101,16,2550,109213.44940243903,110460.16342079677,4.875600419751742,True
E07_TORNEO,small,k=2,101,17,2700,109213.44940243903,110184.9007290235,4.875600419751742,True
E07_TORNEO,small,k=2,101,18,2850,108943.78415243904,110042.59137701176,4.8635617925196,True
E07_TORNEO,small,k=2,101,19,3000,108312.50243170733,109895.9309736676,4.835379572844077,True
E07_TORNEO,small,k=2,101,20,3150,108312.50243170733,109766.77102973986,4.835379572844077,True
E07_TORNEO,small,k=2,101,21,3300,108312.50243170733,109591.44305567029,4.835379572844077,True
E07_TORNEO,small,k=2,101,22,3450,108312.50243170733,109301.56106797743,4.835379572844077,True
E07_TORNEO,small,k=2,101,23,3600,108312.50243170733,109163.0293769431,4.835379572844077,True
E07_TORNEO,small,k=2,101,24,3750,108312.50243170733,109139.61713252847,4.835379572844077,True
E07_TORNEO,small,k=2,101,25,3900,108312.50243170733,109097.00118850407,4.835379572844077,True
E07_TORNEO,small,k=2,101,26,4050,108312.50243170733,108993.39819902531,4.835379572844077,True
E07_TORNEO,small,k=2,101,27,4200,108312.50243170733,108896.71663302711,4.835379572844077,True
E07_TORNEO,small,k=2,101,28,4350,108312.50243170733,108756.81491859621,4.835379572844077,True
E07_TORNEO,small,k=2,101,29,4500,106209.54520243904,108569.36492633334,4.741497553680314,True
E07_TORNEO,small,k=2,101,30,4650,106209.54520243903,108310.53283630895,4.741497553680314,True
E07_TORNEO,small,k=2,101,31,4800,106209.54520243903,108152.35086689431,4.741497553680314,True
E07_TORNEO,small,k=2,101,32,4950,106209.54520243903,108082.25229258537,4.741497553680314,True
E07_TORNEO,small,k=2,101,33,5100,106209.54520243903,107847.23653113913,4.741497553680314,True
E07_TORNEO,small,k=2,101,34,5250,106209.54520243903,107616.71422809214,4.741497553680314,True
E07_TORNEO,small,k=2,101,35,5400,105750.77783170732,107227.11441400995,4.721016867486934,True
E07_TORNEO,small,k=2,101,36,5550,105102.75243170733,106637.42204759803,4.692087162129791,True
E07_TORNEO,small,k=2,101,37,5700,105102.75243170733,106272.70469115268,4.692087162129791,True
E07_TORNEO,small,k=2,101,38,5850,105102.75243170733,106170.85538113823,4.692087162129791,True
E07_TORNEO,small,k=2,101,39,6000,105102.75243170733,106167.79693200001,4.692087162129791,True
E07_TORNEO,small,k=2,101,40,6150,105102.75243170733,106157.35986439025,4.692087162129791,True
E07_TORNEO,small,k=2,101,41,6300,105102.75243170733,106115.38043922765,4.692087162129791,True
E07_TORNEO,small,k=2,101,42,6450,103873.30903170732,106018.37012148781,4.637201296058363,True
E07_TORNEO,small,k=2,101,43,6600,103873.30903170732,105887.61869925114,4.637201296058363,True
E07_TORNEO,small,k=2,101,44,6750,103873.30903170732,105778.67510835682,4.637201296058363,True
E07_TORNEO,small,k=2,101,45,6900,103873.30903170732,105516.16653843994,4.637201296058363,True
E07_TORNEO,small,k=2,101,46,7050,103873.30903170732,105218.29673174256,4.637201296058363,True
E07_TORNEO,small,k=2,101,47,7200,103873.30903170732,104975.3458799187,4.637201296058363,True
E07_TORNEO,small,k=2,101,48,7350,103873.30903170732,104872.4418410759,4.637201296058363,True
