exp_id,calibracion,instancia,P,J,K,HTotal,id_config,k_torneo,tam_poblacion,n_generaciones,tiempo_max,prob_cruce,prob_mutacion,tipo_init,frac_semilla,n_ejec,n_factibles,tasa_factibilidad,lcoh_media,lcoh_std,lcoh_mejor,lcoh_mediana,lcoh_peor,sin_factibles,n_bajo,fitness_media,fitness_std,fitness_mejor,tiempo_medio_s,tiempo_std_s,gen_mejor_media,gen_estancamiento_media,n_con_error,n_infact_visita,n_infact_capacidad,n_infact_camiones,n_infact_produccion,semillas,es_mejor_en_instancia,rank_en_instancia
E07_TORNEO,Calibracion de la presion selectiva (tamano del torneo),small,4,8,16,22400.0,k=2,2,150,200,,0.6,0.2,A,0.5,20,20,1.0,4.601560925892858,0.008848928046189095,4.589244453233886,4.6045534210583625,4.616694323769599,False,False,103074.96474,198.21598823464115,102799.07575243904,7.951553536299985,0.8534257267845898,56.2,143.8,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,True,1.0
E07_TORNEO,Calibracion de la presion selectiva (tamano del torneo),small,4,8,16,22400.0,k=3,3,150,200,,0.6,0.2,A,0.5,20,20,1.0,4.607816348391225,0.013363525335997632,4.589244453233886,4.6045534210583625,4.632003291594077,False,False,103215.08620396341,299.3429675263494,102799.07575243904,7.909523296299961,0.9748349521520139,34.95,165.05,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,3.0
E07_TORNEO,Calibracion de la presion selectiva (tamano del torneo),small,4,8,16,22400.0,k=5,5,150,200,,0.6,0.2,A,0.5,20,20,1.0,4.603864032496735,0.008310431270585587,4.589244453233886,4.6045534210583625,4.616694323769599,False,False,103126.55432792682,186.15366046112013,102799.07575243904,8.039016108150008,0.9870845266389515,45.1,154.9,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,2.0
E07_TORNEO,Calibracion de la presion selectiva (tamano del torneo),medium,8,18,34,38600.0,k=2,2,150,200,,0.6,0.2,A,0.5,20,20,1.0,4.535392178521455,0.11842580071224303,4.3572318976683935,4.537296344140093,4.887905043462235,False,False,175066.13809092814,4571.235907492574,168189.15125,14.408295503750026,0.41145451529555016,150.7,49.3,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,2.0
E07_TORNEO,Calibracion de la presion selectiva (tamano del torneo),medium,8,18,34,38600.0,k=3,3,150,200,,0.6,0.2,A,0.5,20,20,1.0,4.544185819446726,0.09287314055957344,4.409320612694301,4.523143593153671,4.728404549896794,False,False,175405.5726306436,3584.9032255995376,170199.77565,14.380949528150017,0.3029924487649857,136.65,63.35,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,3.0
E07_TORNEO,Calibracion de la presion selectiva (tamano del torneo),medium,8,18,34,38600.0,k=5,5,150,200,,0.6,0.2,A,0.5,20,20,1.0,4.526495011017735,0.0812304402333858,4.38055100388601,4.5282907510618955,4.675479985877669,False,False,174722.70742528455,3135.49499300869,169089.26875,14.383049465899933,0.3201931248029999,120.15,79.85,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,True,1.0
E07_TORNEO,Calibracion de la presion selectiva (tamano del torneo),large,12,30,55,53000.0,k=2,2,150,200,,0.6,0.2,A,0.5,20,20,1.0,4.672434279262795,0.05848234151134235,4.516507527036356,4.673575339975456,4.79702343013499,False,False,247639.01680092822,3099.564100101142,239374.89893292685,22.544852814000023,0.9769367375214585,193.95,6.05,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,3.0
E07_TORNEO,Calibracion de la presion selectiva (tamano del torneo),large,12,30,55,53000.0,k=3,3,150,200,,0.6,0.2,A,0.5,20,20,1.0,4.61287390948126,0.08392690953518854,4.452996868177634,4.620060369555658,4.773010750848801,False,False,244482.31720250676,4448.126205364995,236008.83401341463,22.553186212999982,1.2515899168732234,194.85,5.15,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,True,1.0
E07_TORNEO,Calibracion de la presion selectiva (tamano del torneo),large,12,30,55,53000.0,k=5,5,150,200,,0.6,0.2,A,0.5,20,20,1.0,4.628581529632101,0.1017281713276882,4.462822475862863,4.638745235532034,4.84962766647492,False,False,245314.8210705013,5391.593080367478,236529.59122073173,22.332168763250003,1.2855579204296699,187.15,12.85,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,2.0
