exp_id,calibracion,instancia,P,J,K,M,HTotal,id_config,tam_poblacion,n_generaciones,tiempo_max,prob_cruce,prob_mutacion,k_torneo,elitismo,tipo_init,frac_semilla,pool_tipo,pool_n,pool_sigma,m_ref,w_visita,w_capacidad,w_camiones,w_produccion,semilla,rep,factible,lcoh,coste_total,capex,opex,transporte,penalizacion,fitness,viol_visita,viol_capacidad,viol_camiones,viol_produccion,n_camiones,n_plantas_abiertas,modos_usados,tiempo_s,generaciones_ejec,evaluaciones,gen_mejor,gen_estancamiento,error,timestamp,hash_config
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=50,150,50,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,101,0,True,4.6045534210583625,103141.99663170733,21100.0,73073.17073170733,8968.8259,0.0,103141.99663170733,0,0.0,0,0.0,8,4,liquido,1.7766139300001669,50,7650,46,4,,2026-09-04T07:18:50,f19ae627ba
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=50,150,50,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,202,1,True,4.608414470165505,103228.48413170733,21100.0,73073.17073170733,9055.313400000001,0.0,103228.48413170733,0,0.0,0,0.0,8,4,liquido,1.5810498870000629,50,7650,38,12,,2026-09-04T07:18:51,f19ae627ba
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=50,150,50,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,303,2,True,4.6751949277547915,104724.36638170732,21100.0,73073.17073170733,10551.19565,0.0,104724.36638170732,0,0.0,0,0.0,8,4,liquido,1.620015704000025,50,7650,36,14,,2026-09-04T07:18:53,f19ae627ba
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=50,150,50,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,404,3,True,4.608414470165505,103228.48413170733,21100.0,73073.17073170733,9055.313400000001,0.0,103228.48413170733,0,0.0,0,0.0,8,4,liquido,1.5423477270001058,50,7650,10,40,,2026-09-04T07:18:54,f19ae627ba
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=50,150,50,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,505,4,True,4.608414470165505,103228.48413170733,21100.0,73073.17073170733,9055.313400000001,0.0,103228.48413170733,0,0.0,0,0.0,8,4,liquido,2.4049560630000997,50,7650,49,1,,2026-09-04T07:18:57,f19ae627ba
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=50,150,50,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,606,5,True,4.6045534210583625,103141.99663170733,21100.0,73073.17073170733,8968.8259,0.0,103141.99663170733,0,0.0,0,0.0,8,4,liquido,2.86614474299995,50,7650,24,26,,2026-09-04T07:19:00,f19ae627ba
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=50,150,50,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,707,6,True,4.6045534210583625,103141.99663170733,21100.0,73073.17073170733,8968.8259,0.0,103141.99663170733,0,0.0,0,0.0,8,4,liquido,1.5490521179999632,50,7650,42,8,,2026-09-04T07:19:01,f19ae627ba
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=50,150,50,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,808,7,True,4.6045534210583625,103141.99663170733,21100.0,73073.17073170733,8968.825900000002,0.0,103141.99663170733,0,0.0,0,0.0,8,4,liquido,1.6081517139998596,50,7650,32,18,,2026-09-04T07:19:03,f19ae627ba
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=50,150,50,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,909,8,True,4.608414470165505,103228.48413170733,21100.0,73073.17073170733,9055.3134,0.0,103228.48413170733,0,0.0,0,0.0,8,4,liquido,1.5582506150001336,50,7650,25,25,,2026-09-04T07:19:04,f19ae627ba
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=50,150,50,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,1010,9,True,4.6045534210583625,103141.99663170733,21100.0,73073.17073170733,8968.825900000002,0.0,103141.99663170733,0,0.0,0,0.0,8,4,liquido,1.5247124710001572,50,7650,24,26,,2026-09-04T07:19:06,f19ae627ba
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=50,150,50,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,1111,10,True,4.632003291594077,103756.87373170732,21100.0,73073.17073170733,9583.703,0.0,103756.87373170732,0,0.0,0,0.0,8,4,liquido,1.6337739010000405,50,7650,40,10,,2026-09-04T07:19:08,f19ae627ba
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=50,150,50,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,1212,11,True,4.589244453233886,102799.07575243904,21100.0,72390.24390243903,9308.83185,0.0,102799.07575243904,0,0.0,0,0.0,8,4,liquido,1.5581287360000715,50,7650,24,26,,2026-09-04T07:19:09,f19ae627ba
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=50,150,50,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,1313,12,True,4.6128332746624565,103327.46535243903,21100.0,72390.24390243903,9837.22145,0.0,103327.46535243903,0,0.0,0,0.0,8,4,liquido,2.541520020000007,50,7650,22,28,,2026-09-04T07:19:12,f19ae627ba
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=50,150,50,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,1414,13,True,4.589244453233886,102799.07575243904,21100.0,72390.24390243903,9308.831850000002,0.0,102799.07575243904,0,0.0,0,0.0,8,4,liquido,2.7261462760000086,50,7650,32,18,,2026-09-04T07:19:14,f19ae627ba
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=50,150,50,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,1515,14,True,4.616694323769599,103413.95285243903,21100.0,72390.24390243903,9923.70895,0.0,103413.95285243903,0,0.0,0,0.0,8,4,liquido,1.5745512469998175,50,7650,47,3,,2026-09-04T07:19:16,f19ae627ba
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=50,150,50,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,1616,15,True,4.616694323769599,103413.95285243903,21100.0,72390.24390243903,9923.708950000002,0.0,103413.95285243903,0,0.0,0,0.0,8,4,liquido,1.6021887409999636,50,7650,31,19,,2026-09-04T07:19:18,f19ae627ba
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=50,150,50,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,1717,16,True,4.6045534210583625,103141.99663170733,21100.0,73073.17073170733,8968.825900000002,0.0,103141.99663170733,0,0.0,0,0.0,8,4,liquido,1.5800813169998946,50,7650,36,14,,2026-09-04T07:19:19,f19ae627ba
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=50,150,50,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,1818,17,True,4.632003291594077,103756.87373170732,21100.0,73073.17073170733,9583.702999999998,0.0,103756.87373170732,0,0.0,0,0.0,8,4,liquido,1.923708988000044,50,7650,45,5,,2026-09-04T07:19:21,f19ae627ba
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=50,150,50,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,1919,18,True,4.589244453233886,102799.07575243904,21100.0,72390.24390243903,9308.83185,0.0,102799.07575243904,0,0.0,0,0.0,8,4,liquido,1.7654024130001744,50,7650,20,30,,2026-09-04T07:19:23,f19ae627ba
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=50,150,50,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,2020,19,True,4.6045534210583625,103141.99663170733,21100.0,73073.17073170733,8968.8259,0.0,103141.99663170733,0,0.0,0,0.0,8,4,liquido,1.7606676249999964,50,7650,36,14,,2026-09-04T07:19:25,f19ae627ba
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=100,150,100,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,101,0,True,4.6045534210583625,103141.99663170733,21100.0,73073.17073170733,8968.8259,0.0,103141.99663170733,0,0.0,0,0.0,8,4,liquido,5.179942646999962,100,15150,46,54,,2026-09-04T07:19:30,5c4e32ca56
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=100,150,100,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,202,1,True,4.608414470165505,103228.48413170733,21100.0,73073.17073170733,9055.313400000001,0.0,103228.48413170733,0,0.0,0,0.0,8,4,liquido,3.189820533000102,100,15150,38,62,,2026-09-04T07:19:33,5c4e32ca56
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=100,150,100,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,303,2,True,4.632003291594077,103756.87373170732,21100.0,73073.17073170733,9583.703,0.0,103756.87373170732,0,0.0,0,0.0,8,4,liquido,3.225712057999999,100,15150,70,30,,2026-09-04T07:19:36,5c4e32ca56
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=100,150,100,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,404,3,True,4.608414470165505,103228.48413170733,21100.0,73073.17073170733,9055.313400000001,0.0,103228.48413170733,0,0.0,0,0.0,8,4,liquido,3.4092688340001587,100,15150,10,90,,2026-09-04T07:19:40,5c4e32ca56
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=100,150,100,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,505,4,True,4.589244453233886,102799.07575243904,21100.0,72390.24390243903,9308.831850000002,0.0,102799.07575243904,0,0.0,0,0.0,8,4,liquido,5.016591363000089,100,15150,55,45,,2026-09-04T07:19:45,5c4e32ca56
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=100,150,100,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,606,5,True,4.6045534210583625,103141.99663170733,21100.0,73073.17073170733,8968.8259,0.0,103141.99663170733,0,0.0,0,0.0,8,4,liquido,3.203771625000172,100,15150,24,76,,2026-09-04T07:19:48,5c4e32ca56
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=100,150,100,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,707,6,True,4.6045534210583625,103141.99663170733,21100.0,73073.17073170733,8968.8259,0.0,103141.99663170733,0,0.0,0,0.0,8,4,liquido,3.1353879969999525,100,15150,42,58,,2026-09-04T07:19:51,5c4e32ca56
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=100,150,100,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,808,7,True,4.6045534210583625,103141.99663170733,21100.0,73073.17073170733,8968.825900000002,0.0,103141.99663170733,0,0.0,0,0.0,8,4,liquido,3.6725594670001556,100,15150,32,68,,2026-09-04T07:19:55,5c4e32ca56
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=100,150,100,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,909,8,True,4.608414470165505,103228.48413170733,21100.0,73073.17073170733,9055.3134,0.0,103228.48413170733,0,0.0,0,0.0,8,4,liquido,4.811738000999867,100,15150,25,75,,2026-09-04T07:20:00,5c4e32ca56
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=100,150,100,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,1010,9,True,4.6045534210583625,103141.99663170733,21100.0,73073.17073170733,8968.825900000002,0.0,103141.99663170733,0,0.0,0,0.0,8,4,liquido,3.0790311040000233,100,15150,24,76,,2026-09-04T07:20:03,5c4e32ca56
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=100,150,100,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,1111,10,True,4.632003291594077,103756.87373170732,21100.0,73073.17073170733,9583.703,0.0,103756.87373170732,0,0.0,0,0.0,8,4,liquido,3.7253887589999977,100,15150,40,60,,2026-09-04T07:20:06,5c4e32ca56
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=100,150,100,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,1212,11,True,4.589244453233886,102799.07575243904,21100.0,72390.24390243903,9308.83185,0.0,102799.07575243904,0,0.0,0,0.0,8,4,liquido,4.101363672999923,100,15150,24,76,,2026-09-04T07:20:11,5c4e32ca56
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=100,150,100,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,1313,12,True,4.6128332746624565,103327.46535243903,21100.0,72390.24390243903,9837.22145,0.0,103327.46535243903,0,0.0,0,0.0,8,4,liquido,4.2887981780002065,100,15150,22,78,,2026-09-04T07:20:15,5c4e32ca56
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=100,150,100,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,1414,13,True,4.589244453233886,102799.07575243904,21100.0,72390.24390243903,9308.831850000002,0.0,102799.07575243904,0,0.0,0,0.0,8,4,liquido,3.1664933220001785,100,15150,32,68,,2026-09-04T07:20:18,5c4e32ca56
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=100,150,100,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,1515,14,True,4.616694323769599,103413.95285243903,21100.0,72390.24390243903,9923.70895,0.0,103413.95285243903,0,0.0,0,0.0,8,4,liquido,3.2127104009998675,100,15150,47,53,,2026-09-04T07:20:21,5c4e32ca56
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=100,150,100,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,1616,15,True,4.616694323769599,103413.95285243903,21100.0,72390.24390243903,9923.708950000002,0.0,103413.95285243903,0,0.0,0,0.0,8,4,liquido,4.011514591999912,100,15150,31,69,,2026-09-04T07:20:25,5c4e32ca56
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=100,150,100,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,1717,16,True,4.6045534210583625,103141.99663170733,21100.0,73073.17073170733,8968.825900000002,0.0,103141.99663170733,0,0.0,0,0.0,8,4,liquido,4.546140212000182,100,15150,36,64,,2026-09-04T07:20:30,5c4e32ca56
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=100,150,100,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,1818,17,True,4.632003291594077,103756.87373170732,21100.0,73073.17073170733,9583.702999999998,0.0,103756.87373170732,0,0.0,0,0.0,8,4,liquido,3.2165827489998264,100,15150,45,55,,2026-09-04T07:20:33,5c4e32ca56
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=100,150,100,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,1919,18,True,4.589244453233886,102799.07575243904,21100.0,72390.24390243903,9308.83185,0.0,102799.07575243904,0,0.0,0,0.0,8,4,liquido,3.276904605000027,100,15150,20,80,,2026-09-04T07:20:36,5c4e32ca56
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=100,150,100,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,2020,19,True,4.6045534210583625,103141.99663170733,21100.0,73073.17073170733,8968.8259,0.0,103141.99663170733,0,0.0,0,0.0,8,4,liquido,4.221944160000021,100,15150,36,64,,2026-09-04T07:20:40,5c4e32ca56
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=200,150,200,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,101,0,True,4.6045534210583625,103141.99663170733,21100.0,73073.17073170733,8968.8259,0.0,103141.99663170733,0,0.0,0,0.0,8,4,liquido,7.390852685000027,200,30150,46,154,,2026-09-04T07:20:48,511f4058fa
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=200,150,200,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,202,1,True,4.608414470165505,103228.48413170733,21100.0,73073.17073170733,9055.313400000001,0.0,103228.48413170733,0,0.0,0,0.0,8,4,liquido,7.450138184000025,200,30150,38,162,,2026-09-04T07:20:55,511f4058fa
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=200,150,200,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,303,2,True,4.632003291594077,103756.87373170732,21100.0,73073.17073170733,9583.703,0.0,103756.87373170732,0,0.0,0,0.0,8,4,liquido,7.19312065500003,200,30150,70,130,,2026-09-04T07:21:03,511f4058fa
E05_G,Calibracion del numero de generaciones,small,4,8,16,3,22400.0,G=200,150,200,,0.6,0.2,3,True,A,0.5,nogood,8,0.15,,,,,,404,3,True,4.608414470165505,103228.48413170733,21100.0,73073.17073170733,9055.313400000001,0.0,103228.48413170733,0,0.0,0,0.0,8,4,liquido,7.251901391000047,200,30150,10,190,,2026-09-04T07:21:10,511f4058fa
