exp_id,calibracion,instancia,P,J,K,HTotal,id_config,tam_poblacion,n_generaciones,tiempo_max,prob_cruce,prob_mutacion,k_torneo,tipo_init,frac_semilla,n_ejec,n_factibles,tasa_factibilidad,lcoh_media,lcoh_std,lcoh_mejor,lcoh_mediana,lcoh_peor,sin_factibles,n_bajo,fitness_media,fitness_std,fitness_mejor,tiempo_medio_s,tiempo_std_s,gen_mejor_media,gen_estancamiento_media,n_con_error,n_infact_visita,n_infact_capacidad,n_infact_camiones,n_infact_produccion,semillas,es_mejor_en_instancia,rank_en_instancia
E06_NG,Calibracion combinada de tamano de poblacion y generaciones,medium,8,18,34,38600.0,N=20_G=100,20,100,,0.6,0.2,3,A,0.5,20,18,0.9,4.8536650881039645,0.07847755671272064,4.722667239314349,4.869368702135726,5.020873684650435,False,False,915864.6500161538,3080774.069608303,182294.95543753388,0.8732280969500608,0.23844641770629202,89.05,10.95,0,0,1,0,2,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,8.0
E06_NG,Calibracion combinada de tamano de poblacion y generaciones,medium,8,18,34,38600.0,N=20_G=200,20,200,,0.6,0.2,3,A,0.5,20,18,0.9,4.7375517583723,0.10229902536730073,4.532507573960571,4.758568197500246,4.9124516962733615,False,False,528085.094587318,1468873.580982746,174954.79235487804,1.779341739749998,0.4755102517587116,161.75,38.25,0,0,0,0,2,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,7.0
E06_NG,Calibracion combinada de tamano de poblacion y generaciones,medium,8,18,34,38600.0,N=40_G=50,40,50,,0.6,0.2,3,A,0.5,20,20,1.0,4.86238221076446,0.12773596537926077,4.678414830191527,4.833810422608016,5.126368119676481,False,False,187687.95333550812,4930.6082636394585,180586.81244539292,0.866077612799927,0.23237725349880614,47.85,2.15,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,6.0
E06_NG,Calibracion combinada de tamano de poblacion y generaciones,medium,8,18,34,38600.0,N=40_G=100,40,100,,0.6,0.2,3,A,0.5,20,20,1.0,4.705310431909516,0.11518123728065778,4.520169288923291,4.6479292444395295,4.887700201661822,False,False,181624.98267170734,4445.995759033391,174478.53455243903,1.699390088500013,0.42521062512627583,88.9,11.1,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,4.0
E06_NG,Calibracion combinada de tamano de poblacion y generaciones,medium,8,18,34,38600.0,N=40_G=200,40,200,,0.6,0.2,3,A,0.5,20,20,1.0,4.616078780367047,0.12313522685054636,4.442766322507267,4.587377248776626,4.8814409001011,False,False,178180.64092216798,4753.019756431091,171490.7800487805,3.483354178400077,0.765358576646708,157.2,42.8,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,2.0
E06_NG,Calibracion combinada de tamano de poblacion y generaciones,medium,8,18,34,38600.0,N=80_G=50,80,50,,0.6,0.2,3,A,0.5,20,20,1.0,4.7771956967497236,0.0737398643779106,4.662025507266525,4.764851175697165,4.936891318512434,False,False,184399.7538945393,2846.3587649873593,179954.18458048784,1.7858872820500438,0.46920273713937577,47.2,2.8,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,5.0
E06_NG,Calibracion combinada de tamano de poblacion y generaciones,medium,8,18,34,38600.0,N=80_G=100,80,100,,0.6,0.2,3,A,0.5,20,20,1.0,4.672116014548141,0.09272033301913721,4.526047667414381,4.661058906056489,4.823472550960445,False,False,180343.67816155826,3579.004854538695,174705.43996219512,3.542505548549934,0.7846676637317105,84.5,15.5,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,3.0
E06_NG,Calibracion combinada de tamano de poblacion y generaciones,medium,8,18,34,38600.0,N=80_G=200,80,200,,0.6,0.2,3,A,0.5,20,20,1.0,4.598178915137362,0.12303892328954963,4.38811204015544,4.577651089536206,4.823472550960445,False,False,177489.7061243022,4749.302438976619,169381.12475,7.127025277899838,1.069631329240126,153.3,46.7,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,True,1.0
E06_NG,Calibracion combinada de tamano de poblacion y generaciones,large,12,30,55,53000.0,N=20_G=50,20,50,,0.6,0.2,3,A,0.5,20,19,0.95,5.284980521618858,0.11578340553626039,5.103863686242778,5.29984350695659,5.441810447711817,False,False,379635.1255444233,445156.9417579951,270504.7753708672,0.7082338474999688,0.19874753711261392,48.55,1.45,0,0,1,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,8.0
E06_NG,Calibracion combinada de tamano de poblacion y generaciones,large,12,30,55,53000.0,N=20_G=100,20,100,,0.6,0.2,3,A,0.5,20,20,1.0,5.09331819600156,0.09447052828564502,4.940310699143529,5.091935941007057,5.226274058628624,False,False,269945.8643880827,5006.9379991391925,261836.46705460703,1.3704373356501947,0.35579933066178115,97.15,2.85,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,7.0
E06_NG,Calibracion combinada de tamano de poblacion y generaciones,large,12,30,55,53000.0,N=20_G=200,20,200,,0.6,0.2,3,A,0.5,20,20,1.0,4.883123904549395,0.11411213646075075,4.681785007572736,4.8906000575394994,5.144995681617835,False,False,258805.56694111793,6047.943232419788,248134.60540135505,2.712162367850033,0.7223855358617228,191.85,8.15,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,4.0
E06_NG,Calibracion combinada de tamano de poblacion y generaciones,large,12,30,55,53000.0,N=40_G=50,40,50,,0.6,0.2,3,A,0.5,20,18,0.9,5.168235548203116,0.1014934906628456,4.982311563164084,5.175794509131002,5.347916085925755,False,False,345787.39688691276,253236.79695203234,264062.5128476965,1.3517522605998693,0.35595953623872634,48.9,1.1,0,0,1,0,2,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,9.0
E06_NG,Calibracion combinada de tamano de poblacion y generaciones,large,12,30,55,53000.0,N=40_G=100,40,100,,0.6,0.2,3,A,0.5,20,20,1.0,4.965054000304111,0.08459191775939848,4.779985163043923,4.973482392515467,5.080701597880554,False,False,263147.8620161179,4483.371641248114,253339.21364132792,2.7197136145500735,0.6624701502299016,98.25,1.75,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,5.0
E06_NG,Calibracion combinada de tamano de poblacion y generaciones,large,12,30,55,53000.0,N=40_G=200,40,200,,0.6,0.2,3,A,0.5,20,20,1.0,4.7802752357264655,0.08632199986019937,4.639287037298665,4.7657968804699085,4.957041354476658,False,False,253354.5874935027,4575.065992590555,245882.2129768293,5.381710261699982,0.8191187143473565,192.15,7.85,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,2.0
E06_NG,Calibracion combinada de tamano de poblacion y generaciones,large,12,30,55,53000.0,N=80_G=50,80,50,,0.6,0.2,3,A,0.5,20,20,1.0,5.055615076539347,0.10612576173749447,4.874357630313954,5.038350114985683,5.289209688656236,False,False,267947.5990565854,5624.665372087198,258340.9544066396,2.8074270258998695,0.6539833358311957,48.8,1.2,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,6.0
E06_NG,Calibracion combinada de tamano de poblacion y generaciones,large,12,30,55,53000.0,N=80_G=100,80,100,,0.6,0.2,3,A,0.5,20,20,1.0,4.871763322618756,0.0871119142950966,4.736064264981848,4.869072661196759,5.053227293922892,False,False,258203.456098794,4616.931457640119,251011.40604403795,5.60188447204996,0.9380312045351255,97.3,2.7,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,3.0
E06_NG,Calibracion combinada de tamano de poblacion y generaciones,large,12,30,55,53000.0,N=80_G=200,80,200,,0.6,0.2,3,A,0.5,20,20,1.0,4.671076106851383,0.11032504306877024,4.468925061198037,4.650702010987114,4.889296567840159,False,False,247567.0336631233,5847.22728264483,236853.028243496,11.147729214500032,0.7253599091727082,194.55,5.45,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,True,1.0
