exp_id,id_config,n_instancias,veces_mejor,veces_mejor_txt,mejor_en,tasa_factibilidad_global,rank_medio,tiempo_medio_s,n_instancias_sin_factibles,decision
E03_PMPC,PM=0.2_PC=0.6,3,2,2/3,"large, medium",0.8666666666666667,2.0,1.1462868781166644,0,<- mas veces mejor
E03_PMPC,PM=0.2_PC=0.8,3,1,1/3,small,0.9,2.0,1.1831601683833355,0,
E03_PMPC,PM=0.1_PC=0.6,3,0,0/3,-,0.8833333333333333,2.3333333333333335,1.1216349571333373,0,
E03_PMPC,PM=0.05_PC=0.6,3,0,0/3,-,0.7999999999999999,5.333333333333333,1.127105441500002,0,
E03_PMPC,PM=0.1_PC=0.8,3,0,0/3,-,0.7833333333333333,5.0,1.1769274845999973,0,
E03_PMPC,PM=0.05_PC=0.8,3,0,0/3,-,0.7333333333333334,7.0,1.1801379003166612,0,
E03_PMPC,PM=0.2_PC=1,3,0,0/3,-,0.7000000000000001,6.0,1.2123052850500111,0,
E03_PMPC,PM=0.1_PC=1,3,0,0/3,-,0.6333333333333333,6.333333333333333,1.2195393775833319,0,
E03_PMPC,PM=0.05_PC=1,3,0,0/3,-,0.4000000000000001,9.0,1.226199981499991,0,
