exp_id,calibracion,instancia,P,J,K,HTotal,id_config,prob_mutacion,prob_cruce,tam_poblacion,n_generaciones,tiempo_max,k_torneo,tipo_init,frac_semilla,n_ejec,n_factibles,tasa_factibilidad,lcoh_media,lcoh_std,lcoh_mejor,lcoh_mediana,lcoh_peor,sin_factibles,n_bajo,fitness_media,fitness_std,fitness_mejor,tiempo_medio_s,tiempo_std_s,gen_mejor_media,gen_estancamiento_media,n_con_error,n_infact_visita,n_infact_capacidad,n_infact_camiones,n_infact_produccion,semillas,es_mejor_en_instancia,rank_en_instancia
E03_PMPC,Calibracion combinada de PM y PC,medium,8,18,34,38600.0,PM=0.05_PC=0.8,0.05,0.8,40,100,,3,A,0.5,20,17,0.85,4.934090643052015,0.1459919455169151,4.726445498704663,4.89220522175534,5.246346808518331,False,False,439764.8136765583,749273.8298136083,182440.79625,1.1150700588999825,0.19466041858928174,89.0,11.0,0,0,1,0,2,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,7.0
E03_PMPC,Calibracion combinada de PM y PC,medium,8,18,34,38600.0,PM=0.05_PC=1,0.05,1.0,40,100,,3,A,0.5,20,11,0.55,5.030550402506998,0.18039021938701819,4.733950368314448,5.038388190800651,5.344483817547075,False,False,4189221.9779963596,6613656.5320893815,182730.48421693768,1.1495523850999916,0.21478735465426543,86.95,13.05,0,0,2,0,8,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,9.0
E03_PMPC,Calibracion combinada de PM y PC,medium,8,18,34,38600.0,PM=0.1_PC=0.6,0.1,0.6,40,100,,3,A,0.5,20,19,0.95,4.792986627428733,0.11592483298315971,4.558012058893944,4.801601291956274,4.959822310571915,False,False,223783.4525405562,173458.04187242,175939.26547330624,1.0434515210500082,0.13417197338100745,89.7,10.3,0,0,0,0,1,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,3.0
E03_PMPC,Calibracion combinada de PM y PC,medium,8,18,34,38600.0,PM=0.1_PC=0.8,0.1,0.8,40,100,,3,A,0.5,20,19,0.95,4.876073279455379,0.16385812644385528,4.581505214267661,4.872550476778718,5.179875826558266,False,False,262903.4531537848,334067.25658769073,176846.1012707317,1.129305460299986,0.21207340881449294,86.3,13.7,0,0,1,0,1,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,4.0
E03_PMPC,Calibracion combinada de PM y PC,medium,8,18,34,38600.0,PM=0.1_PC=1,0.1,1.0,40,100,,3,A,0.5,20,14,0.7,5.0410096961374595,0.13343593733363782,4.865813715127708,5.033978269758275,5.361921180760914,False,False,1735900.7332012113,3273222.8706390252,187820.40940392957,1.1448026997499938,0.21871899884350107,91.5,8.5,0,0,1,0,5,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,8.0
E03_PMPC,Calibracion combinada de PM y PC,medium,8,18,34,38600.0,PM=0.2_PC=0.6,0.2,0.6,40,100,,3,A,0.5,20,20,1.0,4.705310431909516,0.11518123728065778,4.520169288923291,4.6479292444395295,4.887700201661822,False,False,181624.98267170734,4445.995759033391,174478.53455243903,1.0980850728999882,0.1926507172806382,88.9,11.1,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,True,1.0
E03_PMPC,Calibracion combinada de PM y PC,medium,8,18,34,38600.0,PM=0.2_PC=0.8,0.2,0.8,40,100,,3,A,0.5,20,20,1.0,4.812277933888853,0.10053203240512877,4.575694558226968,4.830159807452926,4.938809452690369,False,False,185753.9282481098,3880.536450837971,176621.80994756098,1.135060734250004,0.19727871726652363,93.15,6.85,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,2.0
E03_PMPC,Calibracion combinada de PM y PC,medium,8,18,34,38600.0,PM=0.2_PC=1,0.2,1.0,40,100,,3,A,0.5,20,18,0.9,4.9504797636531075,0.11078787409408244,4.703493851731329,4.964951961359296,5.16998888730921,False,False,748590.979932216,2350108.2936558435,181554.8626768293,1.131978333550029,0.16442180928587632,93.95,6.05,0,0,0,0,2,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,6.0
E03_PMPC,Calibracion combinada de PM y PC,large,12,30,55,53000.0,PM=0.05_PC=0.6,0.05,0.6,40,100,,3,A,0.5,20,20,1.0,5.1645537098697405,0.08111422904482346,4.97171064227131,5.185700447621056,5.301677043168687,False,False,273721.3466230962,4299.054139375647,263500.6640403794,1.707560231650001,0.2582175313016525,96.2,3.8,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,4.0
E03_PMPC,Calibracion combinada de PM y PC,large,12,30,55,53000.0,PM=0.05_PC=0.8,0.05,0.8,40,100,,3,A,0.5,20,18,0.9,5.266125855587088,0.14003972672670248,4.972057573768982,5.256294255349747,5.50252786347855,False,False,380170.99191280897,311157.7545288721,263519.05140975607,1.80250633485,0.3111988585490882,96.85,3.15,0,0,2,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,6.0
E03_PMPC,Calibracion combinada de PM y PC,large,12,30,55,53000.0,PM=0.05_PC=1,0.05,1.0,40,100,,3,A,0.5,20,5,0.25,5.328111859437031,0.092139126353753,5.240423807910211,5.296178328529426,5.462708846410493,False,False,4208186.521309764,5574199.566935595,277742.4618192412,1.8916521585999988,0.2908825335550514,92.9,7.1,0,0,12,0,6,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,9.0
E03_PMPC,Calibracion combinada de PM y PC,large,12,30,55,53000.0,PM=0.1_PC=0.6,0.1,0.6,40,100,,3,A,0.5,20,20,1.0,5.032471025629954,0.09314315452742103,4.875320557227592,5.02977757707854,5.348383186388506,False,False,266720.9643583875,4936.587189953322,258391.98953306235,1.7205305289999955,0.3001693386988234,97.15,2.85,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,2.0
E03_PMPC,Calibracion combinada de PM y PC,large,12,30,55,53000.0,PM=0.1_PC=0.8,0.1,0.8,40,100,,3,A,0.5,20,18,0.9,5.191245238359951,0.11375356872543137,4.893734394840722,5.2019452631845375,5.395021872053485,False,False,364665.0380121015,278249.7334729849,259367.92292655827,1.788792590950004,0.34620207948485443,96.0,4.0,0,0,1,0,1,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,5.0
E03_PMPC,Calibracion combinada de PM y PC,large,12,30,55,53000.0,PM=0.1_PC=1,0.1,1.0,40,100,,3,A,0.5,20,10,0.5,5.312816092078284,0.12608259630460192,5.081200290277139,5.316087795739378,5.516989226215677,False,False,2665266.08093936,4898335.136706703,269303.6153846884,1.8858105144500086,0.3061790910225361,91.35,8.65,0,0,9,0,1,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,8.0
E03_PMPC,Calibracion combinada de PM y PC,large,12,30,55,53000.0,PM=0.2_PC=0.6,0.2,0.6,40,100,,3,A,0.5,20,20,1.0,4.965054000304111,0.08459191775939848,4.779985163043923,4.973482392515467,5.080701597880554,False,False,263147.8620161179,4483.371641248114,253339.21364132792,1.7355729639500168,0.25798716256961746,98.25,1.75,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,True,1.0
E03_PMPC,Calibracion combinada de PM y PC,large,12,30,55,53000.0,PM=0.2_PC=0.8,0.2,0.8,40,100,,3,A,0.5,20,20,1.0,5.082184674640411,0.10047749438137905,4.923161966866084,5.073566496116481,5.283312045045252,False,False,269355.7877559417,5325.307202213102,260927.5842439024,1.791440067049996,0.2995375598755382,97.1,2.9,0,0,0,0,0,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,3.0
E03_PMPC,Calibracion combinada de PM y PC,large,12,30,55,53000.0,PM=0.2_PC=1,0.2,1.0,40,100,,3,A,0.5,20,13,0.65,5.275359669581618,0.10088331947261717,5.041299900761876,5.2900825673032665,5.400921615879225,False,False,1593938.2283148475,2675971.094434021,267188.8947403794,1.8705758237499936,0.2526526631253761,93.55,6.45,0,0,7,0,3,101|202|303|404|505|606|707|808|909|1010|1111|1212|1313|1414|1515|1616|1717|1818|1919|2020,False,7.0
